date,USSWAP10,JYSW10,ADSWAP10,EUSA10,BPSW10,NDSWAP10,SKSW10,SDSW10
2010/9/27,2.56,1.06,5.64,2.59,3.06,4.88,2.789,2.385
2010/9/28,2.49,1.03,5.59,2.56,3.01,4.8375,2.778,2.43325
2010/9/29,2.54,1.01,5.61,2.57,2.99,4.8425,2.817,2.402
2010/9/30,2.57,1.02,5.54,2.58,3.01,4.828,2.857,2.41
2010/10/1,2.59,1.02,5.62,2.6,3.03,4.8525,2.872,2.42625
2010/10/4,2.55,1.01,5.58,2.57,3.01,4.878,2.849,2.39625
2010/10/5,2.57,0.97,5.56,2.61,3.05,4.883,2.854,2.39
2010/10/6,2.5,0.93,5.57,2.58,3,4.918,2.768,2.38
2010/10/7,2.49,0.96,5.63,2.6,3.03,4.908,2.821,2.39
2010/10/8,2.5,0.92,5.59,2.61,3.01,4.908,2.794,2.405
2010/10/11,2.5,0.92,5.62,2.59,3,4.903,2.801,2.395
2010/10/12,2.52,0.93,5.63,2.61,2.99,4.905,2.795,2.37
2010/10/13,2.5,0.96,5.62,2.59,3,4.9078,2.818,2.42
2010/10/14,2.59,0.95,5.61,2.64,3,4.9105,2.861,2.36
2010/10/15,2.64,0.95,5.7,2.69,3.06,4.9528,2.956,2.4075
2010/10/18,2.58,0.95,5.67,2.71,3.08,4.968,2.957,2.4125
2010/10/19,2.54,0.96,5.69,2.72,3.1,4.945,2.969,2.42
2010/10/20,2.54,0.96,5.66,2.76,3.09,4.9375,2.978,2.46
2010/10/21,2.6,0.96,5.68,2.8,3.07,4.92,3.069,2.455
2010/10/22,2.62,0.98,5.69,2.77,3.11,4.93,3.047,2.47625
2010/10/25,2.65,0.98,5.74,2.78,3.09,4.94,3.093,2.48525
2010/10/26,2.73,1.01,5.71,2.82,3.21,4.97,3.087,2.5425
2010/10/27,2.81,1.04,5.77,2.87,3.28,5.035,3.144,2.58
2010/10/28,2.74,0.99,5.71,2.85,3.26,5.06,3.127,2.5725
2010/10/29,2.68,1.01,5.68,2.79,3.17,5.135,3.091,2.5275
2010/11/1,2.71,1.02,5.72,2.77,3.16,5.13,3.049,2.52
2010/11/2,2.69,1.02,5.78,2.74,3.17,5.175,3.048,2.5075
2010/11/3,2.68,1.02,5.76,2.73,3.13,5.145,2.995,2.49125
2010/11/4,2.63,1,5.77,2.71,3.1,5.215,2.942,2.5225
2010/11/5,2.67,1.02,5.82,2.73,3.12,5.18,2.953,2.53
2010/11/8,2.69,1.04,5.85,2.73,3.16,5.1875,2.982,2.54325
2010/11/9,2.83,1.05,5.95,2.78,3.17,5.178,3.013,2.5525
2010/11/10,2.79,1.09,5.93,2.75,3.28,5.245,3.045,2.61
2010/11/11,2.78,1.1,5.94,2.79,3.29,5.2375,3.031,2.61065
2010/11/12,2.93,1.09,5.95,2.87,3.34,5.235,3.089,2.685
2010/11/15,3.08,1.16,6,2.93,3.39,5.2925,3.13,2.75
2010/11/16,2.99,1.13,5.97,2.94,3.41,5.3213,3.158,2.755
2010/11/17,3.03,1.14,6.02,2.97,3.4,5.3325,3.182,2.76
2010/11/18,3.05,1.21,6.05,3.04,3.54,5.4875,3.273,2.72
2010/11/19,3.03,1.16,6.04,3.03,3.51,5.515,3.225,2.66375
2010/11/22,2.95,1.18,6,2.98,3.46,5.435,3.229,2.68775
2010/11/23,2.92,1.17,5.98,2.92,3.4,5.405,3.127,2.6325
2010/11/24,3.06,1.19,6.06,3.04,3.45,5.438,3.244,2.65752
2010/11/25,2.91,1.22,6.03,3.05,3.5,5.449,3.268,2.725
2010/11/26,3.02,1.25,6.03,3.08,3.47,5.4425,3.277,2.785
2010/11/29,2.97,1.25,5.99,3.11,3.48,5.44,3.337,2.76
2010/11/30,2.96,1.24,5.96,3.05,3.37,5.4675,3.303,2.73
2010/12/1,3.13,1.22,6.01,3.05,3.51,5.5175,3.396,2.775
2010/12/2,3.16,1.24,5.98,3.21,3.54,5.528,3.43,2.87075
2010/12/3,3.17,1.25,5.99,3.23,3.56,5.5278,3.464,2.915
2010/12/6,3.09,1.21,5.96,3.2,3.55,5.485,3.463,2.8425
2010/12/7,3.28,1.24,6.06,3.31,3.6,5.498,3.547,2.985
2010/12/8,3.4,1.34,6.1,3.32,3.68,5.48,3.604,3.09
2010/12/9,3.3,1.36,6.1,3.27,3.61,5.54,3.55,3.1375
2010/12/10,3.43,1.34,6.14,3.33,3.65,5.51,3.532,3.05
2010/12/13,3.38,1.38,6.12,3.3,3.66,5.5275,3.577,3.15
2010/12/14,3.57,1.39,6.2,3.43,3.73,5.55,3.652,3.09
2010/12/15,3.67,1.39,6.18,3.41,3.75,5.5925,3.651,3.15
2010/12/16,3.54,1.37,6.13,3.39,3.73,5.61,3.656,3.125
2010/12/17,3.43,1.27,6.07,3.34,3.68,5.5975,3.627,3.075
2010/12/20,3.43,1.24,6.11,3.34,3.64,5.518,3.565,3.01375
2010/12/21,3.39,1.24,6.12,3.31,3.65,5.53,3.553,2.975
2010/12/22,3.43,1.19,6.16,3.28,3.64,5.5153,3.58,2.97
2010/12/23,3.47,1.19,6.21,3.33,3.64,5.53,3.589,2.9975
2010/12/24,3.47,1.22,6.2,3.33,3.65,5.53,3.589,3.025
2010/12/27,3.41,1.22,6.2,3.35,3.65,5.53,3.679,3.05875
2010/12/28,3.56,1.18,6.26,3.37,3.65,5.53,3.626,3.03
2010/12/29,3.43,1.2,6.18,3.31,3.68,5.5475,3.668,3.08
2010/12/30,3.45,1.17,6.12,3.3,3.61,5.535,3.622,3.0525
2010/12/31,3.38,1.17,6.06,3.3,3.54,5.53,3.622,3.0175
2011/1/3,3.4,1.17,6.04,3.23,3.54,5.53,3.571,3.0475
2011/1/4,3.4,1.22,6.1,3.19,3.6,5.53,3.579,3.01
2011/1/5,3.55,1.23,6.13,3.26,3.69,5.53,3.565,3.005
2011/1/6,3.48,1.27,6.12,3.21,3.66,5.538,3.565,3.12075
2011/1/7,3.41,1.27,6.08,3.19,3.65,5.52,3.563,3.15
2011/1/10,3.36,1.27,6.03,3.17,3.66,5.49,3.549,3.20575
2011/1/11,3.42,1.26,6,3.21,3.69,5.4475,3.593,3.21
2011/1/12,3.43,1.28,6.07,3.32,3.78,5.458,3.715,3.2125
2011/1/13,3.37,1.26,6.03,3.3,3.73,5.4278,3.628,3.135
2011/1/14,3.4,1.26,6.04,3.33,3.76,5.31,3.632,3.09
2011/1/17,3.4,1.28,6.02,3.33,3.76,5.313,3.629,3.0725
2011/1/18,3.43,1.3,6.09,3.36,3.79,5.36,3.645,3.1
2011/1/19,3.41,1.33,6.09,3.35,3.77,5.435,3.618,3.13
2011/1/20,3.52,1.29,6.15,3.41,3.83,5.415,3.688,3.08
2011/1/21,3.48,1.28,6.12,3.41,3.83,5.46,3.683,3.11
2011/1/24,3.48,1.29,6.12,3.41,3.81,5.4628,3.695,3.085
2011/1/25,3.42,1.31,6.01,3.38,3.76,5.415,3.697,3.085
2011/1/26,3.5,1.3,6.05,3.44,3.83,5.4,3.773,3.0575
2011/1/27,3.48,1.3,6.02,3.45,3.83,5.37,3.773,3.07625
2011/1/28,3.42,1.26,5.96,3.42,3.8,5.36,3.733,3.05375
2011/1/31,3.47,1.27,6.02,3.46,3.82,5.3425,3.734,3.0175
2011/2/1,3.54,1.3,6.08,3.5,3.86,5.36,3.773,3.0825
2011/2/2,3.58,1.28,6.06,3.52,3.91,5.345,3.817,3.105
2011/2/3,3.66,1.31,6.13,3.49,3.92,5.338,3.776,3.105
2011/2/4,3.74,1.36,6.19,3.53,4.01,5.358,3.847,3.105
2011/2/7,3.74,1.36,6.19,3.53,3.99,5.375,3.852,3.24
2011/2/8,3.85,1.38,6.26,3.55,4,5.425,3.871,3.215
2011/2/9,3.77,1.38,6.22,3.54,4.04,5.45,3.9,3.2575
2011/2/10,3.82,1.37,6.22,3.57,4.05,5.473,3.883,3.195
2011/2/11,3.75,1.36,6.17,3.55,4.03,5.478,3.837,3.16
2011/2/14,3.73,1.37,6.22,3.55,4,5.425,3.887,3.17
2011/2/15,3.71,1.36,6.18,3.54,4.01,5.458,3.899,3.155
2011/2/16,3.73,1.39,6.18,3.49,3.98,5.445,3.849,3.1325
2011/2/17,3.67,1.37,6.11,3.44,3.92,5.405,3.789,3.065
2011/2/18,3.69,1.36,6.13,3.49,3.95,5.42,3.852,3.09
2011/2/21,3.68,1.35,6.1,3.45,3.88,5.428,3.778,3.0725
2011/2/22,3.58,1.3,6.06,3.42,3.85,5.333,3.732,3.02025
2011/2/23,3.6,1.29,6.08,3.42,3.83,5.293,3.754,3.04
2011/2/24,3.57,1.28,6.07,3.42,3.79,5.2128,3.737,2.97
2011/2/25,3.54,1.31,6.03,3.42,3.78,5.1975,3.773,3.02
2011/2/28,3.54,1.32,6.06,3.42,3.77,5.18,3.755,3.0125
2011/3/1,3.52,1.35,6.03,3.41,3.79,5.205,3.796,3.05
2011/3/2,3.6,1.31,6.08,3.47,3.81,5.213,3.797,3.0375
2011/3/3,3.69,1.35,6.11,3.56,3.88,5.25,3.88,3.055
2011/3/4,3.61,1.33,6.05,3.5,3.8,5.255,3.81,3.0775
2011/3/7,3.63,1.33,6.09,3.53,3.79,5.225,3.844,3.06
2011/3/8,3.65,1.35,6.09,3.56,3.85,5.265,3.862,3.03125
2011/3/9,3.57,1.35,6.06,3.53,3.82,5.228,3.861,3.0125
2011/3/10,3.47,1.34,5.98,3.49,3.77,5.2075,3.828,2.94625
2011/3/11,3.52,1.28,5.97,3.49,3.73,5.1775,3.787,2.95875
2011/3/14,3.48,1.24,5.93,3.49,3.69,5.125,3.798,2.96
2011/3/15,3.43,1.22,5.87,3.44,3.65,5.05,3.701,2.8775
2011/3/16,3.31,1.23,5.89,3.37,3.61,5.07,3.645,2.9275
2011/3/17,3.37,1.23,5.86,3.45,3.65,5.09,3.736,2.8875
2011/3/18,3.37,1.24,5.89,3.48,3.62,5.135,3.752,2.865
2011/3/21,3.44,1.24,5.93,3.52,3.65,5.185,3.8,2.895
2011/3/22,3.44,1.28,5.92,3.53,3.7,5.1775,3.819,2.90575
2011/3/23,3.47,1.24,5.94,3.5,3.65,5.16,3.824,2.884
2011/3/24,3.52,1.27,5.92,3.55,3.7,5.15,3.828,2.85
2011/3/25,3.55,1.26,5.98,3.57,3.74,5.17,3.834,2.86002
2011/3/28,3.55,1.29,6,3.58,3.73,5.21,3.841,2.92625
2011/3/29,3.6,1.28,6.01,3.63,3.76,5.225,3.862,2.87
2011/3/30,3.54,1.3,6.03,3.61,3.78,5.23,3.842,2.96375
2011/3/31,3.57,1.3,6.01,3.65,3.82,5.275,3.843,2.935
2011/4/1,3.55,1.34,6.05,3.65,3.83,5.32,3.858,2.93375
2011/4/4,3.53,1.34,6.05,3.66,3.84,5.3,3.846,2.88
2011/4/5,3.59,1.33,6.07,3.68,3.88,5.29,3.854,2.85
2011/4/6,3.65,1.36,6.12,3.71,3.88,5.3525,3.859,2.8675
2011/4/7,3.65,1.36,6.12,3.7,3.86,5.3725,3.839,2.88875
2011/4/8,3.68,1.39,6.18,3.76,3.9,5.3725,3.926,2.9175
2011/4/11,3.68,1.39,6.17,3.78,3.89,5.4075,3.942,2.965
2011/4/12,3.58,1.38,6.12,3.72,3.79,5.415,3.878,2.92
2011/4/13,3.54,1.37,6.11,3.69,3.8,5.475,3.869,2.905
2011/4/14,3.59,1.33,6.15,3.73,3.79,5.495,3.902,2.87
2011/4/15,3.5,1.32,6.08,3.67,3.72,5.4925,3.87,2.835
2011/4/18,3.44,1.29,6.05,3.57,3.69,5.45,3.799,2.8125
2011/4/19,3.44,1.28,6.04,3.6,3.69,5.435,3.889,2.82
2011/4/20,3.49,1.29,6.08,3.63,3.71,5.525,3.858,2.8625
2011/4/21,3.49,1.26,6.01,3.6,3.66,5.47,3.867,2.895
2011/4/22,3.48,1.27,6.01,3.6,3.66,5.47,3.867,2.895
2011/4/25,3.44,1.28,6.01,3.6,3.66,5.45,3.867,2.875
2011/4/26,3.38,1.27,5.98,3.58,3.62,5.435,3.811,2.87
2011/4/27,3.43,1.27,6.05,3.62,3.69,5.4525,3.831,2.845
2011/4/28,3.39,1.25,6.01,3.58,3.61,5.385,3.789,2.81875
2011/4/29,3.37,1.25,5.97,3.55,3.64,5.3463,3.763,2.78625
2011/5/2,3.35,1.25,5.98,3.55,3.65,5.31,3.787,2.78625
2011/5/3,3.33,1.25,5.97,3.57,3.55,5.305,3.756,2.7795
2011/5/4,3.3,1.25,5.94,3.6,3.52,5.2534,3.742,2.8
2011/5/5,3.24,1.25,5.87,3.54,3.53,5.195,3.721,2.78375
2011/5/6,3.24,1.19,5.92,3.47,3.51,5.225,3.678,2.775
2011/5/9,3.24,1.19,5.92,3.43,3.5,5.22,3.588,2.765
2011/5/10,3.3,1.21,5.95,3.45,3.53,5.227,3.605,2.72625
2011/5/11,3.25,1.21,5.93,3.43,3.56,5.255,3.614,2.73825
2011/5/12,3.29,1.19,5.92,3.45,3.54,5.26,3.617,2.67
2011/5/13,3.25,1.18,5.89,3.41,3.52,5.2475,3.599,2.68
2011/5/16,3.22,1.2,5.89,3.44,3.53,5.2075,3.628,2.65
2011/5/17,3.19,1.21,5.94,3.42,3.51,5.2,3.62,2.655
2011/5/18,3.26,1.2,5.91,3.45,3.53,5.19,3.61,2.64
2011/5/19,3.26,1.21,5.88,3.44,3.54,5.168,3.622,2.68
2011/5/20,3.24,1.17,5.88,3.39,3.51,5.205,3.622,2.68
2011/5/23,3.22,1.17,5.84,3.36,3.46,5.15,3.576,2.595
2011/5/24,3.2,1.18,5.82,3.38,3.49,5.19,3.622,2.605
2011/5/25,3.22,1.17,5.84,3.38,3.49,5.158,3.612,2.5701
2011/5/26,3.15,1.19,5.78,3.32,3.47,5.1725,3.551,2.603
2011/5/27,3.17,1.17,5.8,3.32,3.45,5.158,3.5375,2.598
2011/5/30,3.16,1.17,5.75,3.32,3.45,5.173,3.5257,2.587
2011/5/31,3.16,1.2,5.77,3.35,3.44,5.183,3.575,2.6775
2011/6/1,3.05,1.19,5.73,3.3,3.41,5.17,3.6,2.645
2011/6/2,3.15,1.16,5.8,3.33,3.41,5.145,3.6,2.585
2011/6/3,3.11,1.16,5.8,3.38,3.44,5.16,3.5625,2.605
2011/6/6,3.12,1.17,5.79,3.32,3.43,5.162,3.5625,2.595
2011/6/7,3.12,1.18,5.78,3.39,3.49,5.18,3.6226,2.65
2011/6/8,3.06,1.16,5.76,3.36,3.44,5.19,3.6001,2.6075
2011/6/9,3.1,1.16,5.76,3.36,3.43,5.17,3.56,2.5975
2011/6/10,3.08,1.15,5.7,3.27,3.38,5.128,3.497,2.595
2011/6/13,3.09,1.16,5.71,3.27,3.4,5.082,3.484,2.64
2011/6/14,3.2,1.17,5.76,3.33,3.45,5.08,3.5163,2.66
2011/6/15,3.1,1.17,5.67,3.28,3.39,5.105,3.4925,2.69
2011/6/16,3.09,1.15,5.66,3.31,3.37,5.0275,3.4675,2.6275
2011/6/17,3.09,1.13,5.68,3.33,3.37,5.0275,3.4942,2.59
2011/6/20,3.1,1.13,5.67,3.34,3.39,5.025,3.4775,2.58
2011/6/21,3.12,1.14,5.69,3.36,3.4,5.005,3.4806,2.595
2011/6/22,3.1,1.13,5.69,3.34,3.38,5.052,3.479,2.595
2011/6/23,3.04,1.13,5.66,3.3,3.35,5.102,3.46,2.585
2011/6/24,3.01,1.13,5.64,3.27,3.33,5.11,3.46,2.57
2011/6/27,3.06,1.11,5.72,3.33,3.37,5.05,3.415,2.55
2011/6/28,3.15,1.13,5.79,3.37,3.46,5.055,3.455,2.59
2011/6/29,3.23,1.14,5.83,3.42,3.51,5.108,3.495,2.62575
2011/6/30,3.28,1.15,5.86,3.43,3.54,5.155,3.53,2.6475
2011/7/1,3.3,1.18,5.88,3.41,3.56,5.225,3.5575,2.7
2011/7/4,3.3,1.18,5.82,3.41,3.53,5.245,3.5675,2.7025
2011/7/5,3.25,1.19,5.79,3.37,3.49,5.245,3.5525,2.6825
2011/7/6,3.25,1.19,5.79,3.35,3.44,5.223,3.5,2.65
2011/7/7,3.28,1.2,5.83,3.39,3.49,5.225,3.5425,2.645
2011/7/8,3.17,1.18,5.74,3.29,3.4,5.248,3.45,2.645
2011/7/11,3.08,1.13,5.67,3.15,3.32,5.195,3.312,2.555
2011/7/12,3.04,1.11,5.61,3.17,3.3,5.105,3.305,2.51
2011/7/13,3.04,1.12,5.63,3.21,3.33,5.135,3.315,2.55
2011/7/14,3.09,1.09,5.62,3.21,3.32,5.145,3.345,2.53
2011/7/15,3.04,1.1,5.55,3.17,3.29,5.16,3.3175,2.53
2011/7/18,3.05,1.09,5.54,3.16,3.25,5.17,3.305,2.495
2011/7/19,3.03,1.09,5.56,3.18,3.26,5.17,3.364,2.535
2011/7/20,3.06,1.1,5.61,3.27,3.29,5.22,3.415,2.58
2011/7/21,3.13,1.12,5.68,3.34,3.37,5.29,3.5175,2.58
2011/7/22,3.06,1.12,5.63,3.29,3.32,5.342,3.4325,2.55
2011/7/25,3.09,1.11,5.61,3.24,3.27,5.3125,3.3825,2.53
2011/7/26,3.05,1.11,5.6,3.23,3.29,5.275,3.3358,2.56
2011/7/27,3.08,1.09,5.66,3.17,3.22,5.2675,3.2611,2.515
2011/7/28,3.05,1.09,5.6,3.17,3.22,5.217,3.1925,2.495
2011/7/29,2.93,1.08,5.52,3.15,3.14,5.1525,3.155,2.46
2011/8/1,2.86,1.08,5.56,3.13,3.09,5.1525,3.145,2.415
2011/8/2,2.73,1.05,5.41,3.09,3.04,5.1,3.14,2.3
2011/8/3,2.74,1.03,5.41,3.1,3.03,5.04,3.145,2.25
2011/8/4,2.56,1.04,5.2,3.02,2.99,5.08,3.075,2.25
2011/8/5,2.73,1.03,5.32,3.17,3.01,4.938,3.0625,2.175
2011/8/8,2.55,1.02,5.1,2.93,2.97,4.9,2.9524,2.205
2011/8/9,2.47,1.03,5.27,2.91,3.01,4.9,2.893,2.205
2011/8/10,2.31,1.01,5.13,2.79,2.85,4.935,2.6925,1.95
2011/8/11,2.5,1.06,5.2,2.92,2.9,4.935,2.6925,1.89
2011/8/12,2.42,1.06,5.16,2.92,2.92,4.89,2.812,2
2011/8/15,2.45,1.05,5.27,2.93,2.92,4.91,2.8455,2.07
2011/8/16,2.35,1.04,5.22,2.9,2.95,4.93,2.8798,2.04
2011/8/17,2.28,1.02,5.18,2.84,2.82,4.93,2.8197,1.98
2011/8/18,2.18,0.97,5.04,2.72,2.68,4.845,2.6226,1.91
2011/8/19,2.2,0.98,5.04,2.74,2.74,4.788,2.6875,1.95
2011/8/22,2.26,0.98,5.08,2.76,2.76,4.788,2.714,1.98
2011/8/23,2.31,1.01,5.17,2.78,2.74,4.858,2.7214,2.01
2011/8/24,2.47,1.02,5.2,2.85,2.8,4.85,2.7909,1.96
2011/8/25,2.42,1.04,5.17,2.84,2.78,4.8525,2.7695,2.01
2011/8/26,2.36,1.03,5.12,2.8,2.83,4.83,2.715,2.005
2011/8/29,2.42,1.01,5.19,2.87,2.83,4.855,2.7945,2.05
2011/8/30,2.36,1.02,5.13,2.81,2.84,4.845,2.7725,2.01
2011/8/31,2.4,1.04,5.17,2.86,2.93,4.84,2.845,2.01
2011/9/1,2.32,1.07,5.11,2.79,2.87,4.84,2.855,1.97
2011/9/2,2.19,1.04,5.05,2.7,2.78,4.805,2.783,1.915
2011/9/5,2.19,1,4.93,2.65,2.65,4.64,2.6775,1.785
2011/9/6,2.2,0.98,5,2.66,2.66,4.595,2.6425,1.755
2011/9/7,2.24,1.01,5.08,2.67,2.68,4.6825,2.6664,1.77
2011/9/8,2.17,1.01,4.96,2.61,2.68,4.683,2.6497,1.708
2011/9/9,2.14,0.99,4.97,2.52,2.59,4.693,2.5475,1.7
2011/9/12,2.17,0.99,4.93,2.48,2.5,4.613,2.464,1.67
2011/9/13,2.2,0.99,4.92,2.51,2.56,4.59,2.5015,1.68
2011/9/14,2.19,0.97,4.87,2.59,2.58,4.59,2.5864,1.68
2011/9/15,2.27,0.98,4.95,2.63,2.66,4.553,2.66,1.72
2011/9/16,2.24,0.98,4.93,2.53,2.62,4.605,2.6,1.795
2011/9/19,2.15,0.97,4.89,2.47,2.56,4.555,2.534,1.76
2011/9/20,2.14,0.97,4.91,2.46,2.56,4.49,2.513,1.75
2011/9/21,2.07,0.97,4.84,2.45,2.58,4.465,2.49,1.795
2011/9/22,1.91,0.97,4.71,2.39,2.47,4.32,2.44,1.795
2011/9/23,2.02,0.96,4.77,2.44,2.49,4.32,2.4105,1.74825
2011/9/26,2.09,0.97,4.81,2.46,2.54,4.375,2.435,1.88075
2011/9/27,2.15,1,4.9,2.55,2.66,4.463,2.58,1.91
2011/9/28,2.16,1,4.9,2.65,2.7,4.435,2.589,1.915
2011/9/29,2.17,1,4.91,2.6,2.69,4.42,2.571,1.92
2011/9/30,2.11,1.02,4.79,2.54,2.61,4.51,2.473,1.93
2011/10/3,1.97,1.01,4.72,2.43,2.52,4.41,2.4425,1.91
2011/10/4,2.06,0.99,4.67,2.47,2.48,4.395,2.391,1.895
2011/10/5,2.12,0.98,4.75,2.55,2.55,4.375,2.484,1.92825
2011/10/6,2.2,0.98,4.85,2.61,2.62,4.51,2.523,2
2011/10/7,2.28,0.98,4.94,2.59,2.66,4.495,2.563,2.025
2011/10/10,2.27,0.99,5,2.66,2.75,4.608,2.6325,2.03325
2011/10/11,2.34,0.99,4.98,2.66,2.75,4.5875,2.652,2.025
2011/10/12,2.37,0.99,5.07,2.77,2.85,4.6276,2.7125,2.025
2011/10/13,2.36,1.01,5.08,2.71,2.75,4.6975,2.6275,2.01
2011/10/14,2.44,1.02,5.17,2.76,2.82,4.65,2.684,1.97
2011/10/17,2.35,1.02,5.11,2.64,2.74,4.78,2.59,2
2011/10/18,2.38,1.02,5.13,2.64,2.68,4.75,2.527,1.975
2011/10/19,2.35,1.04,5.1,2.61,2.71,4.77,2.5825,2
2011/10/20,2.38,1.02,5.12,2.61,2.7,4.75,2.581,1.99
2011/10/21,2.42,1.01,5.18,2.63,2.76,4.748,2.639,2.03
2011/10/24,2.43,1.02,5.19,2.65,2.78,4.768,2.626,2.035
2011/10/25,2.3,1.02,5.12,2.57,2.75,4.7,2.607,2.065
2011/10/26,2.4,0.98,5.1,2.59,2.7,4.66,2.58,2.07
2011/10/27,2.55,1.01,5.27,2.69,2.85,4.775,2.7055,2.09
2011/10/28,2.46,1.03,5.19,2.69,2.85,4.78,2.7275,2.13
2011/10/31,2.28,1.03,5.08,2.47,2.7,4.675,2.62,2.115
2011/11/1,2.17,1,4.95,2.44,2.6,4.585,2.418,2.035
2011/11/2,2.15,1,4.98,2.5,2.65,4.635,2.494,2.0575
2011/11/3,2.24,1,4.99,2.57,2.74,4.625,2.539,2
2011/11/4,2.19,0.98,4.98,2.48,2.65,4.625,2.565,2.01
2011/11/7,2.2,0.99,4.97,2.53,2.62,4.5975,2.548,2.01
2011/11/8,2.24,0.98,4.97,2.59,2.62,4.605,2.551,1.98
2011/11/9,2.16,0.99,4.8,2.37,2.56,4.42,2.467,2
2011/11/10,2.23,0.98,4.82,2.45,2.61,4.45,2.447,2
2011/11/11,2.21,0.98,4.89,2.53,2.65,4.43,2.4875,2.035
2011/11/14,2.25,0.98,4.84,2.45,2.55,4.375,2.45,2.07
2011/11/15,2.24,0.97,4.85,2.48,2.55,4.355,2.421,2.07
2011/11/16,2.2,0.96,4.76,2.51,2.52,4.245,2.4525,2.025
2011/11/17,2.16,0.96,4.79,2.56,2.54,4.228,2.5125,2.003
2011/11/18,2.18,0.95,4.83,2.65,2.58,4.23,2.5425,2.01
2011/11/21,2.14,0.95,4.74,2.62,2.54,4.225,2.502,2.035
2011/11/22,2.11,0.97,4.7,2.58,2.53,4.243,2.4581,2.085
2011/11/23,2.09,0.96,4.6,2.63,2.46,4.155,2.43,2.07
2011/11/24,2.09,1.01,4.66,2.67,2.46,4.1975,2.356,2.075
2011/11/25,2.16,1.05,4.68,2.7,2.51,4.19,2.33,2.095
2011/11/28,2.17,1.07,4.72,2.7,2.46,4.3,2.41,2.11825
2011/11/29,2.17,1.08,4.75,2.76,2.46,4.3325,2.452,2.13
2011/11/30,2.22,1.08,4.78,2.73,2.52,4.3775,2.389,2.12
2011/12/1,2.26,1.06,4.85,2.64,2.5,4.39,2.4175,2.12
2011/12/2,2.21,1.06,4.77,2.63,2.5,4.41,2.378,2.215
2011/12/5,2.19,1.04,4.78,2.74,2.54,4.3125,2.4245,2.2
2011/12/6,2.22,1.03,4.79,2.71,2.47,4.285,2.397,2.19
2011/12/7,2.16,1.04,4.76,2.68,2.48,4.22,2.34,2.24
2011/12/8,2.1,1.02,4.69,2.55,2.4,4.1375,2.269,2.265
2011/12/9,2.19,1,4.74,2.65,2.44,4.1475,2.272,2.25
2011/12/12,2.16,1,4.76,2.56,2.39,4.115,2.218,2.235
2011/12/13,2.11,0.98,4.76,2.51,2.43,4.075,2.236,2.208
2011/12/14,2.05,0.99,4.63,2.48,2.37,4.04,2.186,2.21
2011/12/15,2.07,0.98,4.61,2.46,2.39,3.98,2.2525,2.18
2011/12/16,2.03,0.97,4.57,2.39,2.33,4.015,2.229,2.22
2011/12/19,2,0.98,4.58,2.43,2.36,3.99,2.238,2.215
2011/12/20,2.09,0.98,4.67,2.5,2.39,4.055,2.305,2.21
2011/12/21,2.13,0.98,4.66,2.51,2.35,4.0875,2.31,2.255
2011/12/22,2.11,0.98,4.62,2.48,2.33,4.073,2.3195,2.25
2011/12/23,2.19,0.98,4.65,2.49,2.33,4.075,2.323,2.26
2011/12/26,2.19,0.98,4.65,2.49,2.33,4.075,2.323,2.28
2011/12/27,2.17,0.99,4.65,2.44,2.33,4.075,2.3,2.29
2011/12/28,2.08,1,4.65,2.41,2.29,4.075,2.289,2.27
2011/12/29,2.06,1,4.59,2.4,2.26,4.035,2.278,2.245
2011/12/30,2.04,0.98,4.58,2.38,2.29,4.03,2.284,2.245
2012/1/2,2.04,0.98,4.64,2.45,2.29,4.03,2.3525,2.245
2012/1/3,2.11,0.98,4.73,2.39,2.33,4.1025,2.35,2.22
2012/1/4,2.12,1,4.69,2.4,2.35,4.1275,2.365,2.155
2012/1/5,2.13,0.99,4.7,2.4,2.34,4.125,2.36,2.09
2012/1/6,2.1,1,4.68,2.38,2.29,4.123,2.36,2.07
2012/1/9,2.1,1,4.67,2.38,2.28,4.145,2.34,2.07
2012/1/10,2.11,0.99,4.69,2.37,2.32,4.185,2.34,2.06
2012/1/11,2.05,0.98,4.65,2.31,2.27,4.22,2.303,2.06
2012/1/12,2.06,0.97,4.66,2.29,2.29,4.235,2.254,2.03
2012/1/13,2.01,0.96,4.62,2.23,2.23,4.2625,2.22,2.045
2012/1/16,2,0.95,4.62,2.24,2.23,4.175,2.2104,1.98
2012/1/17,2,0.97,4.65,2.28,2.2,4.19,2.23,1.995
2012/1/18,2.03,0.98,4.68,2.29,2.23,4.15,2.235,1.985
2012/1/19,2.11,0.98,4.66,2.32,2.3,4.155,2.3014,2
2012/1/20,2.15,1,4.71,2.38,2.38,4.1875,2.3753,2.045
2012/1/23,2.17,1.01,4.71,2.42,2.41,4.21,2.42,2.045
2012/1/24,2.18,1.01,4.74,2.44,2.45,4.2,2.4675,2.045
2012/1/25,2.1,1.01,4.74,2.42,2.38,4.2,2.445,2.09
2012/1/26,2.04,0.98,4.71,2.34,2.34,4.188,2.394,2.025
2012/1/27,2.01,0.97,4.72,2.34,2.33,4.178,2.365,1.9725
2012/1/30,1.97,0.96,4.61,2.3,2.26,4.13,2.33,1.95
2012/1/31,1.92,0.97,4.58,2.24,2.26,4.04,2.3225,1.925
2012/2/1,1.93,0.97,4.63,2.27,2.34,4.075,2.3325,1.89
